split,model,calibrated,coverage,metric,mean,std,min,max,n_seeds
lab_heldout_haib,axis_guard_no_adv,False,0.6,ece,0.0985473883729306,0.031010906370134025,0.07306506528012476,0.13307535145702165,3
lab_heldout_haib,axis_guard_no_adv,False,0.6,brier,0.22357292811238794,0.015055173398817805,0.21011301876488717,0.23983080891600872,3
lab_heldout_haib,axis_guard_no_adv,False,0.8,auprc,0.610916171296708,0.015462114217060632,0.5978239650188794,0.6279752462868886,3
lab_heldout_haib,axis_guard_no_adv,False,0.8,auroc,0.6920849090764997,0.004583324505984903,0.6868368899305127,0.6953010206759027,3
lab_heldout_haib,axis_guard_no_adv,False,0.8,ece,0.10099987304804037,0.045199943234825415,0.05225383566165398,0.1415253760014087,3
lab_heldout_haib,axis_guard_no_adv,False,0.8,brier,0.2308086673580615,0.012585183322634075,0.2192278848705854,0.24420175200595784,3
lab_heldout_haib,axis_guard_no_adv,False,1.0,auprc,0.6239160458455127,0.001703096695839261,0.6219780380617921,0.6251742429739077,3
lab_heldout_haib,axis_guard_no_adv,False,1.0,auroc,0.6799201680672269,0.0007081951157775519,0.6791050420168068,0.6803844537815127,3
lab_heldout_haib,axis_guard_no_adv,False,1.0,ece,0.10399305997632668,0.05148646770086152,0.04810796707456353,0.14949973606214415,3
lab_heldout_haib,axis_guard_no_adv,False,1.0,brier,0.2348413656680289,0.010391690840201539,0.2254154594403824,0.2459848286651382,3
lab_heldout_haib,axis_guard_no_adv,True,0.2,auprc,0.4946663396904674,0.05630618354320178,0.43972957131001,0.5522486727272806,3
lab_heldout_haib,axis_guard_no_adv,True,0.2,auroc,0.7496890743931957,0.026201906535672698,0.7197917023536262,0.7686564996368918,3
lab_heldout_haib,axis_guard_no_adv,True,0.2,ece,0.101240438250692,0.012367801113517827,0.08957236252569353,0.11420571100206629,3
lab_heldout_haib,axis_guard_no_adv,True,0.2,brier,0.185899230768632,0.00635953563267951,0.18214619434274149,0.19324198458322986,3
lab_heldout_haib,axis_guard_no_adv,True,0.4,auprc,0.5493640690809466,0.03698101436235399,0.5176634914600359,0.5899913725853495,3
lab_heldout_haib,axis_guard_no_adv,True,0.4,auroc,0.719405869003003,0.01425022855176958,0.7039460467785909,0.7320157838416266,3
lab_heldout_haib,axis_guard_no_adv,True,0.4,ece,0.0994191423929988,0.02796259579900441,0.07244638850299912,0.1282762601955705,3
lab_heldout_haib,axis_guard_no_adv,True,0.4,brier,0.2142614094664447,0.008442771441809906,0.20648959167583497,0.22324432981855566,3
lab_heldout_haib,axis_guard_no_adv,True,0.6,auprc,0.5848091800586283,0.023493925442577182,0.5655691147238595,0.6109921064084809,3
lab_heldout_haib,axis_guard_no_adv,True,0.6,auroc,0.7045743184350526,0.009008569846376421,0.6952662721893491,0.7132500995059821,3
lab_heldout_haib,axis_guard_no_adv,True,0.6,ece,0.09223923672520658,0.035702974907415995,0.05388150540038575,0.12450304613794394,3
lab_heldout_haib,axis_guard_no_adv,True,0.6,brier,0.22287082484185397,0.011474120811912385,0.21249686730720677,0.2351951141816806,3
lab_heldout_haib,axis_guard_no_adv,True,0.8,auprc,0.614223566948482,0.00999179645746087,0.6074653928863407,0.6257008827338346,3
lab_heldout_haib,axis_guard_no_adv,True,0.8,auroc,0.6954384806340791,0.002358419693334552,0.69307742216309,0.6977942526625046,3
lab_heldout_haib,axis_guard_no_adv,True,0.8,ece,0.10305432347904524,0.03723768646822872,0.06249254166510182,0.13569246673290383,3
lab_heldout_haib,axis_guard_no_adv,True,0.8,brier,0.22936611277038246,0.010577470249512704,0.21898677155161408,0.24013116083583258,3
lab_heldout_haib,axis_guard_no_adv,True,1.0,auprc,0.6239160458455127,0.001703096695839261,0.6219780380617921,0.6251742429739077,3
lab_heldout_haib,axis_guard_no_adv,True,1.0,auroc,0.6799201680672269,0.0007081951157775519,0.6791050420168068,0.6803844537815127,3
lab_heldout_haib,axis_guard_no_adv,True,1.0,ece,0.1045386250478299,0.03947289855987846,0.061288201555902096,0.13862017540291685,3
lab_heldout_haib,axis_guard_no_adv,True,1.0,brier,0.23359168645533954,0.008238387135283787,0.22581113529664806,0.24222203485491156,3
lab_heldout_haib,axis_guard_no_cf,False,0.2,auprc,0.46627206216166645,0.13520753590372578,0.3214013965832779,0.5891102267791749,3
lab_heldout_haib,axis_guard_no_cf,False,0.2,auroc,0.701447804764222,0.05228937474500574,0.6516600367197062,0.755923141186299,3
lab_heldout_haib,axis_guard_no_cf,False,0.2,ece,0.10254299280544123,0.0452297760842219,0.06792770103575328,0.15371904323498412,3
lab_heldout_haib,axis_guard_no_cf,False,0.2,brier,0.1885709126939469,0.02659733163410953,0.17027552078065694,0.2190815912632597,3
lab_heldout_haib,axis_guard_no_cf,False,0.4,auprc,0.5433134880000751,0.074280499739901,0.46848768850324296,0.6170364061849274,3
lab_heldout_haib,axis_guard_no_cf,False,0.4,auroc,0.7004825491697092,0.024000913006424273,0.6760564424088814,0.7240343770219709,3
lab_heldout_haib,axis_guard_no_cf,False,0.4,ece,0.10720306905992154,0.025115301434067712,0.08579611798769839,0.1348501333678272,3
lab_heldout_haib,axis_guard_no_cf,False,0.4,brier,0.214810473164996,0.009673191775478365,0.2086121427608903,0.22595675985714306,3
lab_heldout_haib,axis_guard_no_cf,False,0.6,auprc,0.5854380093300614,0.04623803829142264,0.5383828468681381,0.6308131293079979,3
lab_heldout_haib,axis_guard_no_cf,False,0.6,auroc,0.6962275096552532,0.01579438237099991,0.6786347759233362,0.709187325135012,3
lab_heldout_haib,axis_guard_no_cf,False,0.6,ece,0.1072981434529862,0.03990645331738469,0.07504630433657962,0.15192650451327266,3
lab_heldout_haib,axis_guard_no_cf,False,0.6,brier,0.22554851413826618,0.01744712439675584,0.21180234499140269,0.24517637331006842,3
lab_heldout_haib,axis_guard_no_cf,False,0.8,auprc,0.6137015893937855,0.01442233753373041,0.6027507160537046,0.6300426875602088,3
lab_heldout_haib,axis_guard_no_cf,False,0.8,auroc,0.6942152001370051,0.0036987844327380608,0.6902692838824226,0.6976035433580894,3
lab_heldout_haib,axis_guard_no_cf,False,0.8,ece,0.10544647056429728,0.04973807076002366,0.05875437718156662,0.1577539052504202,3
lab_heldout_haib,axis_guard_no_cf,False,0.8,brier,0.23269457461103085,0.016380009047260443,0.21948605181149494,0.2510229944231941,3
lab_heldout_haib,axis_guard_no_cf,False,1.0,auprc,0.6253453375594002,0.0021126589272672056,0.6230311837174869,0.6271708804405449,3
lab_heldout_haib,axis_guard_no_cf,False,1.0,auroc,0.6808002450980393,0.0005440355979202697,0.6802384453781513,0.6813245798319327,3
lab_heldout_haib,axis_guard_no_cf,False,1.0,ece,0.10613902423166939,0.055601755394979524,0.04960381272477937,0.16075777033817204,3
lab_heldout_haib,axis_guard_no_cf,False,1.0,brier,0.2360620194928925,0.013142706269123802,0.2255357629786428,0.2507924161482211,3
lab_heldout_haib,axis_guard_no_cf,True,0.2,auprc,0.49304687662566665,0.07366467728075508,0.4158593720123541,0.5625930363920858,3
lab_heldout_haib,axis_guard_no_cf,True,0.2,auroc,0.743902720586545,0.03761933229475965,0.7006802721088435,0.7692661605705085,3
lab_heldout_haib,axis_guard_no_cf,True,0.2,ece,0.09292047727491777,0.0235455148777889,0.06685890480861448,0.11265850595917365,3
lab_heldout_haib,axis_guard_no_cf,True,0.2,brier,0.18127139717705257,0.008843342250508965,0.1713113817352624,0.18820160269794453,3
lab_heldout_haib,axis_guard_no_cf,True,0.4,auprc,0.5536739678960708,0.036432501779913244,0.5195474738862669,0.5920412988027155,3
lab_heldout_haib,axis_guard_no_cf,True,0.4,auroc,0.7211110919341953,0.014998504015634509,0.7042139967462819,0.7328492068803961,3
lab_heldout_haib,axis_guard_no_cf,True,0.4,ece,0.09616862567073592,0.02746837184879752,0.07222177194774783,0.126153787584722,3
lab_heldout_haib,axis_guard_no_cf,True,0.4,brier,0.2127702196567115,0.008138385273144175,0.2060632308936147,0.22182420008358095,3
lab_heldout_haib,axis_guard_no_cf,True,0.6,auprc,0.5894482529772506,0.02268112721562375,0.5671644816798176,0.6125068782951922,3
