split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
iid,gc_artifact_logreg,True,tf_family,bhlh,130.0,0.16923076923076924,0.12867538719688346,0.07599954744179399,0.6689814814814814,0.36799598381406984
iid,gc_artifact_logreg,True,tf_family,bzip,151.0,0.17880794701986755,0.13221012863577183,0.07515518953135729,0.6726403823178017,0.4777554796622179
iid,gc_artifact_logreg,True,tf_family,ets,158.0,0.18354430379746836,0.11940154050905677,0.06132304656144844,0.777064955894146,0.5765157028015743
iid,gc_artifact_logreg,True,tf_family,forkhead,140.0,0.22142857142857142,0.15295097806529023,0.09827067684097414,0.6604024859425865,0.5135092482316004
iid,gc_artifact_logreg,True,tf_family,gata,156.0,0.21153846153846154,0.13141425115525388,0.06849867386793604,0.7845528455284553,0.6272967992366483
iid,gc_artifact_logreg,True,tf_family,nuclear_receptor,162.0,0.17901234567901234,0.12803176442280212,0.06172248915432017,0.7363235675395384,0.47033003481055896
iid,gc_artifact_logreg,True,tf_family,zinc_finger,303.0,0.21782178217821782,0.1372923802407695,0.08951911511657268,0.7627541235136173,0.6104041041665059
iid,kmer_logreg,False,assay,CUT&RUN,295.0,0.19322033898305085,0.3682847627479511,0.390061427824913,0.3808049535603715,0.15998902558292938
iid,kmer_logreg,False,assay,CUT&Tag,164.0,0.16463414634146342,0.21565378283662523,0.2193842400361483,0.6412543930792106,0.2979582898770021
iid,kmer_logreg,False,assay,TF ChIP-seq,741.0,0.20647773279352227,0.1221593081601232,0.10296250589759808,0.8978035658707928,0.7333014292378983
iid,kmer_logreg,False,lab,EpiCypher,164.0,0.16463414634146342,0.21565378283662523,0.2193842400361483,0.6412543930792106,0.2979582898770021
iid,kmer_logreg,False,lab,Henikoff,295.0,0.19322033898305085,0.3682847627479511,0.390061427824913,0.3808049535603715,0.15998902558292938
iid,kmer_logreg,False,lab,"John Stamatoyannopoulos, UW",378.0,0.21428571428571427,0.11391920357694287,0.09555043139041881,0.9109198985742196,0.7780810066562086
iid,kmer_logreg,False,lab,"Michael Snyder, Stanford",363.0,0.19834710743801653,0.13073991293269116,0.11935007211052262,0.8838774341351661,0.6818148422861623
iid,kmer_logreg,False,species,Homo sapiens,937.0,0.19316969050160085,0.19934145224433275,0.1929142951076394,0.75113274284545,0.505261320394395
iid,kmer_logreg,False,species,Mus musculus,263.0,0.21292775665399238,0.1815525931162113,0.15173027068767908,0.7825224292615597,0.5355081319013109
iid,kmer_logreg,False,tf_family,bhlh,130.0,0.16923076923076924,0.2175992963129276,0.19708876959771493,0.6283670033670035,0.23624467967893353
iid,kmer_logreg,False,tf_family,bzip,151.0,0.17880794701986755,0.20015332362377128,0.2145459211564996,0.7096774193548387,0.43286607942913274
iid,kmer_logreg,False,tf_family,ets,158.0,0.18354430379746836,0.19308312307847122,0.188024758435074,0.661053194333066,0.3773140298755046
iid,kmer_logreg,False,tf_family,forkhead,140.0,0.22142857142857142,0.18529685339805865,0.1952719670949668,0.7348327907664989,0.5600042420905834
iid,kmer_logreg,False,tf_family,gata,156.0,0.21153846153846154,0.18917332146935784,0.19125391670955,0.781719635378172,0.5609673651225684
iid,kmer_logreg,False,tf_family,nuclear_receptor,162.0,0.17901234567901234,0.21142904170221075,0.23449440137157582,0.7993259009592948,0.5187474732683033
iid,kmer_logreg,False,tf_family,zinc_finger,303.0,0.21782178217821782,0.18418804134497926,0.1802161210045699,0.8508502749009077,0.6774350442831868
iid,kmer_logreg,True,assay,CUT&RUN,295.0,0.19322033898305085,0.18245860420492327,0.1417634846894549,0.3808049535603715,0.15998902558292938
iid,kmer_logreg,True,assay,CUT&Tag,164.0,0.16463414634146342,0.13334434017433403,0.043059885237635286,0.6412543930792106,0.2979582898770021
iid,kmer_logreg,True,assay,TF ChIP-seq,741.0,0.20647773279352227,0.11160871046828072,0.08272441312929596,0.8978035658707928,0.7333014292378983
iid,kmer_logreg,True,lab,EpiCypher,164.0,0.16463414634146342,0.13334434017433403,0.043059885237635286,0.6412543930792106,0.2979582898770021
iid,kmer_logreg,True,lab,Henikoff,295.0,0.19322033898305085,0.18245860420492327,0.1417634846894549,0.3808049535603715,0.15998902558292938
iid,kmer_logreg,True,lab,"John Stamatoyannopoulos, UW",378.0,0.21428571428571427,0.11135603351454663,0.09988827721217072,0.9109198985742196,0.7780810066562086
iid,kmer_logreg,True,lab,"Michael Snyder, Stanford",363.0,0.19834710743801653,0.11187182861845009,0.07372680373287849,0.8838774341351661,0.6818148422861623
iid,kmer_logreg,True,species,Homo sapiens,937.0,0.19316969050160085,0.13012820630164537,0.03192718929438552,0.75113274284545,0.505261320394395
iid,kmer_logreg,True,species,Mus musculus,263.0,0.21292775665399238,0.13865279536653022,0.04839693094890308,0.7825224292615597,0.5355081319013109
